canonical_relative_path,size_bytes,sha256,category,batch,status,description,recommended_git_tracking,canonical_source_kind,canonical_source_container,canonical_source_member_or_path,occurrence_count,duplicate_alias_count
bundle_only/ppi_reproduction_analysis_bundle/results/core_reproduction.stdout,99,bbfa6cadd4d41a40a93ff677eeb3e36c6933d6963ebd3403810236de9bf55ab9,other_artifact,,historical_or_supporting,assistant-generated investigation artifact: core_reproduction.stdout.,normal_git,zip_member,ppi_reproduction_analysis_bundle.zip,results/core_reproduction.stdout,1,0
bundle_only/ppi_reproduction_analysis_bundle/results/label_source_search.stderr,435,bc48e31e3671ef9e67df6f2cd9a0cddc92d8b072fb23df4ac667220a3849e56c,other_artifact,,historical_or_supporting,assistant-generated investigation artifact: label_source_search.stderr.,normal_git,zip_member,ppi_reproduction_analysis_bundle.zip,results/label_source_search.stderr,1,0
bundle_only/ppi_reproduction_analysis_bundle/scripts/label_source_search.py,33711,bc537d12722f4ea83a2fb8bb2ece44e5f680b2f93ef94574d2bb3daf7e295244,script,,historical_or_supporting,"analysis, download, validation, or packaging script: label_source_search.py.",normal_git,zip_member,ppi_reproduction_analysis_bundle.zip,scripts/label_source_search.py,1,0
bundle_only/B104G_full_row_and_label_resolution_bundle_20260829T151452Z/B104G/analysis/B104G_node_order_model_controls.csv,341,bcb43b464199469ea8f163fa25a64ada1e78afbf55794c2f9a126141d84d78e7,analysis_result_or_derived_data,B104G,current_core,B104G analysis result or compact derived dataset: B104G_node_order_model_controls.csv.,normal_git,zip_member,B104G_full_row_and_label_resolution_bundle_20260829T151452Z.zip,B104G/analysis/B104G_node_order_model_controls.csv,1,0
bundle_only/ppi_reproduction_corrected_bundle/ppi_repro_corrected/results/feature_column_mapping.csv,7670,be22af448afae0aebccafc16e94e3e916caf2cbf7d46e1686b7d475c29e4939a,analysis_result_or_derived_data,,historical_or_supporting,analysis result or compact derived dataset: feature_column_mapping.csv.,normal_git,zip_member,ppi_reproduction_corrected_bundle.zip,ppi_repro_corrected/results/feature_column_mapping.csv,1,0
bundle_only/ppi_reproduction_corrected_bundle/ppi_repro_corrected/results/local_label_source_screen.stderr,1079,bfbaef32806945b073b4ec4009a435fe9a4565e64c3364a17e4519e35d1561f7,other_artifact,,historical_or_supporting,assistant-generated investigation artifact: local_label_source_screen.stderr.,normal_git,zip_member,ppi_reproduction_corrected_bundle.zip,ppi_repro_corrected/results/local_label_source_screen.stderr,1,0
bundle_only/B104A_exact_GO_reconstruction_bundle_20260828T152026Z/B104A/analysis/B104A_remaining_13_pair_details_20260828T145842Z.csv,3514,bfdec50b3776d5d1f28b712d4bb4db9748ab847c84969e5999047f233734b833,analysis_result_or_derived_data,B104A,supporting_analysis,B104A analysis result or compact derived dataset: B104A_remaining_13_pair_details_20260828T145842Z.csv.,normal_git,zip_member,B104A_exact_GO_reconstruction_bundle_20260828T152026Z.zip,B104A/analysis/B104A_remaining_13_pair_details_20260828T145842Z.csv,1,0
bundle_only/B104A_exact_GO_reconstruction_bundle_20260828T152026Z/B104A/analysis/B104A_default_relation_aspect_specific_evidence_mask_search_all_20260828T145842Z.csv.gz,255530,c02e82f868961a4c595d0a585cbbd1552277c4f5433e3c6754cc29e663256300,analysis_result_or_derived_data,B104A,supporting_analysis,B104A analysis result or compact derived dataset: B104A_default_relation_aspect_specific_evidence_mask_search_all_20260828T145842Z.csv.gz.,normal_git,zip_member,B104A_exact_GO_reconstruction_bundle_20260828T152026Z.zip,B104A/analysis/B104A_default_relation_aspect_specific_evidence_mask_search_all_20260828T145842Z.csv.gz,1,0
bundle_only/B104D_column_order_date_range_uniprot_bundle_20260829T010311Z/B104D_delivery_20260829T010311Z/analysis/B104D_date_screen_self_test_releases158_159.csv,1112,c1fdd7a2b669daa870a3f914a797894222d663b52b2c9cda2c9c7a73be517adf,analysis_result_or_derived_data,,supporting_analysis,analysis result or compact derived dataset: B104D_date_screen_self_test_releases158_159.csv.,normal_git,zip_member,B104D_column_order_date_range_uniprot_bundle_20260829T010311Z.zip,B104D_delivery_20260829T010311Z/analysis/B104D_date_screen_self_test_releases158_159.csv,1,0
bundle_only/B104_release158_analysis_bundle_20260828T032801Z/B104/B104_gaf_gpad_reconciliation_20260828T030759Z.json,611,c2fc125ec2742108d11cd7f97843c0cd9f6c12e3e814cfcc85a2cdda81d6c64c,analysis_result_or_derived_data,B104,historical_or_supporting,B104 analysis result or compact derived dataset: B104_gaf_gpad_reconciliation_20260828T030759Z.json.,normal_git,zip_member,B104_release158_analysis_bundle_20260828T032801Z.zip,B104/B104_gaf_gpad_reconciliation_20260828T030759Z.json,2,1
bundle_only/B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z/B104E/logs/screen_msigdb_feature_versions.stdout,4214,c309facbb2fcd2458dca59a0926276f47cdabc4c022cf482e3f1ed703f648bf3,other_artifact,B104E,supporting_analysis,B104E assistant-generated investigation artifact: screen_msigdb_feature_versions.stdout.,normal_git,zip_member,B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z.zip,B104E/logs/screen_msigdb_feature_versions.stdout,1,0
batches/B104G_20260829T150633Z/B104G_UPDATED_AGENT_HANDOFF_20260829T151452Z.md,3871,c381cbaf744127cd8a9d14c09fcb55a8ebdaf0b683aea075d13703d26ccdcb7a,report_or_documentation,,current_core,"Investigator handoff summarizing methods, findings, caveats, and next tests.",normal_git,direct_current,B104G_UPDATED_AGENT_HANDOFF_20260829T151452Z.md,batches/B104G_20260829T150633Z/B104G_UPDATED_AGENT_HANDOFF_20260829T151452Z.md,2,1
bundle_only/B104_release158_analysis_bundle_20260828T032801Z/B104/analysis/B104_release158_to_159_gene_label_changes_20260828T030759Z.csv.gz,9581,c384fb9f43bb5fe1a931537ce83bc839892d6ad43cb209c4c0c4d09d8a495b8c,analysis_result_or_derived_data,B104,historical_or_supporting,B104 analysis result or compact derived dataset: B104_release158_to_159_gene_label_changes_20260828T030759Z.csv.gz.,normal_git,zip_member,B104_release158_analysis_bundle_20260828T032801Z.zip,B104/analysis/B104_release158_to_159_gene_label_changes_20260828T030759Z.csv.gz,1,0
bundle_only/B104C_MSigDB50_column_order_bundle_20260828T200948Z/B104C_delivery_20260828T200948Z/scripts/__pycache__/validate_B104C_delivery.cpython-313.pyc,11747,c3fc639fa4ee591f1e47deef904e11c44a09d24c27b8ebced15c49389098db56,script,,supporting_analysis,"analysis, download, validation, or packaging script: validate_B104C_delivery.cpython-313.pyc.",normal_git,zip_member,B104C_MSigDB50_column_order_bundle_20260828T200948Z.zip,B104C_delivery_20260828T200948Z/scripts/__pycache__/validate_B104C_delivery.cpython-313.pyc,1,0
batches/B104I_20260830T114918Z/B104I_GRAPHSAGE_GITHUB_ISSUES_TRACKER_20260830T114918Z.csv,2414,c40e21b44e67eade3ba84036e1bfe72a83775eb25d2b31140b02bb1c866a07a5,analysis_result_or_derived_data,,current_core,"Tracker of GraphSAGE GitHub issues relevant to dataset provenance, mappings, features, and evaluation.",normal_git,direct_current,B104I_GRAPHSAGE_GITHUB_ISSUES_TRACKER_20260830T114918Z.csv,batches/B104I_20260830T114918Z/B104I_GRAPHSAGE_GITHUB_ISSUES_TRACKER_20260830T114918Z.csv,2,1
bundle_only/B104F_full_label_class_validation_bundle_20260829T140333Z/B104F_20260829T140333Z/scripts/analyze_full_label_class_multisets.py,14849,c4e88532da7207272801a201bfff7a5d9e2baff5956b67ca1807d782839f5a79,script,,supporting_analysis,Machine-readable validation checks for the associated analysis or delivery.,normal_git,zip_member,B104F_full_label_class_validation_bundle_20260829T140333Z.zip,B104F_20260829T140333Z/scripts/analyze_full_label_class_multisets.py,1,0
bundle_only/B104C_MSigDB50_column_order_bundle_20260828T200948Z/B104C_delivery_20260828T200948Z/logs/normalize_msigdb50.stdout,173,c58239669055770dafd02e4fa50dda6192b75303ade8b6640dafff2afce35412,other_artifact,,supporting_analysis,assistant-generated investigation artifact: normalize_msigdb50.stdout.,normal_git,zip_member,B104C_MSigDB50_column_order_bundle_20260828T200948Z.zip,B104C_delivery_20260828T200948Z/logs/normalize_msigdb50.stdout,1,0
bundle_only/B102_gp2protein_analysis_bundle_20260827T163101Z/B102/scripts/finalize_B102_delivery.py,62238,c59ee73338d4465016490cd8980dc059b0ab8155c7b19d05e2d12b6ee9b3a175,script,B102,historical_foundation,"B102 analysis, download, validation, or packaging script: finalize_B102_delivery.py.",normal_git,zip_member,B102_gp2protein_analysis_bundle_20260827T163101Z.zip,B102/scripts/finalize_B102_delivery.py,1,0
bundle_only/ppi_reproduction_analysis_bundle/results/public_code_search.md,1078,c5fc1fcc250ea7152361a0956c8a775b08585e074d70cb0921d53f06310eaf56,documentation,,historical_or_supporting,assistant-generated investigation artifact: public_code_search.md.,normal_git,zip_member,ppi_reproduction_analysis_bundle.zip,results/public_code_search.md,1,0
bundle_only/B104C_MSigDB50_column_order_bundle_20260828T200948Z/B104C_delivery_20260828T200948Z/analysis/B104C_python2_hash_table_size_fingerprint_20260828T194921Z.csv,1218,c60074c7d0d5980fe9e885737df9bf1a18d1ab0c6f4deb5a6c16f916717846bd,analysis_result_or_derived_data,,supporting_analysis,analysis result or compact derived dataset: B104C_python2_hash_table_size_fingerprint_20260828T194921Z.csv.,normal_git,zip_member,B104C_MSigDB50_column_order_bundle_20260828T200948Z.zip,B104C_delivery_20260828T200948Z/analysis/B104C_python2_hash_table_size_fingerprint_20260828T194921Z.csv,1,0
bundle_only/B104A_exact_GO_reconstruction_bundle_20260828T152026Z/B104A/analysis/B104A_special_gene_group_comparisons_20260828T145842Z.csv,4561,c602c02b5d0d0a0a5c8076f46905e2c565f448758238009de650c1ed8d7a5f85,analysis_result_or_derived_data,B104A,supporting_analysis,B104A analysis result or compact derived dataset: B104A_special_gene_group_comparisons_20260828T145842Z.csv.,normal_git,zip_member,B104A_exact_GO_reconstruction_bundle_20260828T152026Z.zip,B104A/analysis/B104A_special_gene_group_comparisons_20260828T145842Z.csv,1,0
results/input_verification_log.csv,4107,c62c6d36b52177efea7e8ecd32ad0dc089ad5a8e7a5361a57632978893b1ce95,analysis_result_or_derived_data,,historical_or_supporting,analysis result or compact derived dataset: input_verification_log.csv.,normal_git,direct_current,input_verification_log.csv,results/input_verification_log.csv,2,1
results/B102_bundle_sha256_20260827T163101Z.txt,119,c6a978c1ee6a9ef45894567c2604623729981904ebcdabf30623364e18a7ed65,validation_or_checksum,,historical_foundation,assistant-generated investigation artifact: B102_bundle_sha256_20260827T163101Z.txt.,normal_git,direct_current,B102_bundle_sha256_20260827T163101Z.txt,results/B102_bundle_sha256_20260827T163101Z.txt,1,0
bundle_only/B101_goa159_analysis_bundle_20260827T152736Z/B101/B101_provenance_events_20260827T152736Z.csv,5578,c77ca1cdb3d4377f2b00fbb086376037e77325ece0449845d050dc5739341be5,provenance_manifest,B101,historical_foundation,"Append-only provenance-event history, including receipt, validation, and deletion states.",normal_git,zip_member,B101_goa159_analysis_bundle_20260827T152736Z.zip,B101/B101_provenance_events_20260827T152736Z.csv,1,0
bundle_only/B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z/B104E/scripts/finalize_B104E_delivery.py,42618,c7f30a971bbe11931adc5ffdb4182dc15239e3ba223f25f506ff904ca4bea80d,script,B104E,supporting_analysis,"B104E analysis, download, validation, or packaging script: finalize_B104E_delivery.py.",normal_git,zip_member,B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z.zip,B104E/scripts/finalize_B104E_delivery.py,1,0
batches/B104I_20260830T114918Z/B104I_GRAPHSAGE_GITHUB_ISSUES_TRACKER_20260830T114918Z.md,3445,c8f32e481409187b4a132bae412504b33214454f73e711c6f320d0fdde62a3d1,documentation,,current_core,"Tracker of GraphSAGE GitHub issues relevant to dataset provenance, mappings, features, and evaluation.",normal_git,direct_current,B104I_GRAPHSAGE_GITHUB_ISSUES_TRACKER_20260830T114918Z.md,batches/B104I_20260830T114918Z/B104I_GRAPHSAGE_GITHUB_ISSUES_TRACKER_20260830T114918Z.md,2,1
batches/B104D_20260829T010311Z/scripts/package_uniprot_audit_outputs.py,9632,c9978b763ee425cee10f2cdd15c222374553e405dafd55cbf0cd88dccbf531b1,script,,supporting_analysis,"analysis, download, validation, or packaging script: package_uniprot_audit_outputs.py.",normal_git,direct_current,package_uniprot_audit_outputs.py,batches/B104D_20260829T010311Z/scripts/package_uniprot_audit_outputs.py,2,1
bundle_only/B104A_exact_GO_reconstruction_bundle_20260828T152026Z/B104A/scripts/build_B104A_provenance.py,13750,c9b64784855cff36b30dac8d34462968e411bc3ffb41ec232dc9d6cedc4ac70b,script,B104A,supporting_analysis,"B104A analysis, download, validation, or packaging script: build_B104A_provenance.py.",normal_git,zip_member,B104A_exact_GO_reconstruction_bundle_20260828T152026Z.zip,B104A/scripts/build_B104A_provenance.py,1,0
bundle_only/ppi_reproduction_corrected_bundle/ppi_repro_corrected/results/build_full_source_ledger.stdout,205,c9b9cf9b3db4117158acb163bea1178315c0a487aaeba10904153bc114fab2d3,provenance_manifest,,historical_or_supporting,Append-only source and artifact provenance ledger.,normal_git,zip_member,ppi_reproduction_corrected_bundle.zip,ppi_repro_corrected/results/build_full_source_ledger.stdout,1,0
bundle_only/B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z/B104E/retained_inputs/uniprot_2016_mapping_audit/2016_06/O95073_Q9Y620_2016_06.dat,19479,c9ef724cb42304f4b9271fb41d6ac92e6ec590a39605dc38527b8f85fc65385f,retained_normalized_input,B104E,supporting_analysis,B104E compact normalized retained input used for later reproducibility: O95073_Q9Y620_2016_06.dat.,normal_git,zip_member,B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z.zip,B104E/retained_inputs/uniprot_2016_mapping_audit/2016_06/O95073_Q9Y620_2016_06.dat,1,0
bundle_only/ppi_reproduction_corrected_bundle/ppi_repro_corrected/results/wl_tissue_summary.csv,991,ca0faa1d0d7eaa8ef63a2f531dba557a3796992f45c0b68ec3acc34260326cb2,analysis_result_or_derived_data,,historical_or_supporting,analysis result or compact derived dataset: wl_tissue_summary.csv.,normal_git,zip_member,ppi_reproduction_corrected_bundle.zip,ppi_repro_corrected/results/wl_tissue_summary.csv,1,0
bundle_only/B104A_exact_GO_reconstruction_bundle_20260828T152026Z/B104A/derived/B104A_reconstructed_exact_label_matrix_20260828T145842Z.csv.gz,83862,ca11929aeb20b01449278292f12f6489b3923aa352f307786c68e63200145c15,analysis_result_or_derived_data,B104A,supporting_analysis,B104A analysis result or compact derived dataset: B104A_reconstructed_exact_label_matrix_20260828T145842Z.csv.gz.,normal_git,zip_member,B104A_exact_GO_reconstruction_bundle_20260828T152026Z.zip,B104A/derived/B104A_reconstructed_exact_label_matrix_20260828T145842Z.csv.gz,1,0
bundle_only/B104A_exact_GO_reconstruction_bundle_20260828T152026Z/B104A/scripts/finish_B104A_graph_summary.py,5743,ca2de0aacdfc1a39602e7afa6f2ce7aeb8a4a4144e5d0ae82ac9d37b5b810bf2,script,B104A,supporting_analysis,"B104A analysis, download, validation, or packaging script: finish_B104A_graph_summary.py.",normal_git,zip_member,B104A_exact_GO_reconstruction_bundle_20260828T152026Z.zip,B104A/scripts/finish_B104A_graph_summary.py,1,0
bundle_only/ppi_reproduction_corrected_bundle/ppi_repro_corrected/results/ohmnet_same_tissue_label_screen_best.csv,12371,cae495550f7700b009c1b0ddf4f12f24e747b26c624e53dc4d0ff79a90031101,analysis_result_or_derived_data,,historical_or_supporting,analysis result or compact derived dataset: ohmnet_same_tissue_label_screen_best.csv.,normal_git,zip_member,ppi_reproduction_corrected_bundle.zip,ppi_repro_corrected/results/ohmnet_same_tissue_label_screen_best.csv,1,0
bundle_only/ppi_reproduction_corrected_bundle/ppi_repro_corrected/results/input_verification.stdout,131,cd06fd1cfa0b00c7aeb62c0ad7631af16a1ded134d9f3b11f1ff454e24ee2f5b,other_artifact,,historical_or_supporting,assistant-generated investigation artifact: input_verification.stdout.,normal_git,zip_member,ppi_reproduction_corrected_bundle.zip,ppi_repro_corrected/results/input_verification.stdout,1,0
bundle_only/B102_gp2protein_analysis_bundle_20260827T163101Z/B102/superseded_attempt_logs/20260827T161829Z/STATUS_AND_REASON.txt,198,ce380d6d7e61130b9db99df26dce7c7d72ed2d1a4c6881d273686d628e6704f5,documentation,B102,historical_foundation,B102 assistant-generated investigation artifact: STATUS_AND_REASON.txt.,normal_git,zip_member,B102_gp2protein_analysis_bundle_20260827T163101Z.zip,B102/superseded_attempt_logs/20260827T161829Z/STATUS_AND_REASON.txt,1,0
bundle_only/B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z/B104E/scripts/analyze_feature_rule_identifiability.py,2125,ce9b0b2933d32d5584011642b258766a986464beb5154f8392497d4284bcd3cc,script,B104E,supporting_analysis,"B104E analysis, download, validation, or packaging script: analyze_feature_rule_identifiability.py.",normal_git,zip_member,B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z.zip,B104E/scripts/analyze_feature_rule_identifiability.py,1,0
bundle_only/B104B_MSigDB_term_selection_handoff_bundle_20260828T161826Z/B104B_20260828T161826Z/analysis/B104B_term_selection_hypothesis_tests_20260828T155633Z.csv,14458,cec7115ac0be2261acd005a54694685c21fd47697116e58b9c68912003543cde,analysis_result_or_derived_data,,supporting_analysis,"Investigator handoff summarizing methods, findings, caveats, and next tests.",normal_git,zip_member,B104B_MSigDB_term_selection_handoff_bundle_20260828T161826Z.zip,B104B_20260828T161826Z/analysis/B104B_term_selection_hypothesis_tests_20260828T155633Z.csv,1,0
bundle_only/B102_gp2protein_analysis_bundle_20260827T163101Z/B102/superseded_attempt_logs/20260827T161542Z/run.stderr,1237,cfe9960669b0dbe4c1eabf259aa0cabcc79d18fc61a16648ae7518e580ef3b43,other_artifact,B102,historical_foundation,B102 assistant-generated investigation artifact: run.stderr.,normal_git,zip_member,B102_gp2protein_analysis_bundle_20260827T163101Z.zip,B102/superseded_attempt_logs/20260827T161542Z/run.stderr,1,0
bundle_only/B102_gp2protein_analysis_bundle_20260827T163101Z/B102/superseded_attempt_logs/20260827T161542Z/STATUS_AND_REASON.txt,175,cfeb0ef55aff41db33570dba448db23b8416eb6cdf4b502ea4a9e43dacd2b9ec,documentation,B102,historical_foundation,B102 assistant-generated investigation artifact: STATUS_AND_REASON.txt.,normal_git,zip_member,B102_gp2protein_analysis_bundle_20260827T163101Z.zip,B102/superseded_attempt_logs/20260827T161542Z/STATUS_AND_REASON.txt,1,0
batches/B104G_20260829T150633Z/B104G_INDEPENDENT_FULL_LABEL_VALIDATION_20260829T150633Z.json,461,d10ea8ac9bcc00a713512bf3e10658d349f2ffbcc47103a6a98657e80eb05828,validation_or_checksum,,current_core,"Independent full 56,944-row GO-label reconstruction validation.",normal_git,direct_current,B104G_INDEPENDENT_FULL_LABEL_VALIDATION_20260829T150633Z.json,batches/B104G_20260829T150633Z/B104G_INDEPENDENT_FULL_LABEL_VALIDATION_20260829T150633Z.json,4,3
bundle_only/B104C_MSigDB50_column_order_bundle_20260828T200948Z/B104C_delivery_20260828T200948Z/scripts/validate_B104C_delivery.py,5379,d121ea1c843652fb84f9f391a52a1e9347e4df7bd53c1f68a2e79366b4cd279b,script,,supporting_analysis,"analysis, download, validation, or packaging script: validate_B104C_delivery.py.",normal_git,zip_member,B104C_MSigDB50_column_order_bundle_20260828T200948Z.zip,B104C_delivery_20260828T200948Z/scripts/validate_B104C_delivery.py,1,0
batches/B104_20260828T030759Z/analysis/B104_temporal_identifier_audit_7957_29901_10159_20260828T030759Z.csv,1708,d163082376b8aec413a7dd009149523e5b9e908eaba677d2466698a3718c5638,analysis_result_or_derived_data,,historical_foundation,Temporal audit of identifier mappings that changed or required contextual interpretation.,normal_git,direct_current,B104_temporal_identifier_audit_7957_29901_10159_20260828T030759Z.csv,batches/B104_20260828T030759Z/analysis/B104_temporal_identifier_audit_7957_29901_10159_20260828T030759Z.csv,2,1
bundle_only/B101_goa159_analysis_bundle_20260827T152736Z/B101/B101_analysis_summary_20260827T152736Z.json,26153,d242deaac466c50565e2dde479c477ff31c65237abeb5fe34308621ad39aa3fe,analysis_result_or_derived_data,B101,historical_foundation,B101 analysis result or compact derived dataset: B101_analysis_summary_20260827T152736Z.json.,normal_git,zip_member,B101_goa159_analysis_bundle_20260827T152736Z.zip,B101/B101_analysis_summary_20260827T152736Z.json,1,0
bundle_only/B104D_column_order_date_range_uniprot_bundle_20260829T010311Z/B104D_delivery_20260829T010311Z/provenance/source_ledger_through_B104D_PREBUNDLE_20260829T010311Z.csv,388738,d293abf17c5ec93c5e08289976d8a08fb18fa96d9c5a17d9e72b3aae5883d626,provenance_manifest,,supporting_analysis,Append-only source and artifact provenance ledger.,normal_git,zip_member,B104D_column_order_date_range_uniprot_bundle_20260829T010311Z.zip,B104D_delivery_20260829T010311Z/provenance/source_ledger_through_B104D_PREBUNDLE_20260829T010311Z.csv,1,0
batches/B104_20260828T030759Z/analysis/B104_identifier_mapping_watchlist_20260828T030759Z.md,5033,d39d02a30b17951be858b87aed559f4900ed18527f25694ecdfbf9d059b0feb8,documentation,,historical_foundation,Watchlist of uncertain or time-varying Entrez-UniProt mappings.,normal_git,direct_current,B104_identifier_mapping_watchlist_20260828T030759Z.md,batches/B104_20260828T030759Z/analysis/B104_identifier_mapping_watchlist_20260828T030759Z.md,2,1
batches/B104H_20260830T110259Z/graphsage_ppi_node_to_entrez_evidence_20260830T110259Z.tsv.gz,7054822,d3a98e3c2b8b30153ecbab74cab07c7b6476e4961243719e6725a491ef718d73,analysis_result_or_derived_data,,current_core,"Evidence-rich GraphSAGE row/node-to-Entrez mapping with topology, feature, label, and legacy-dictionary checks.",git_lfs_recommended,direct_current,graphsage_ppi_node_to_entrez_evidence_20260830T110259Z.tsv.gz,batches/B104H_20260830T110259Z/graphsage_ppi_node_to_entrez_evidence_20260830T110259Z.tsv.gz,2,1
bundle_only/B104D_column_order_date_range_uniprot_bundle_20260829T010311Z/B104D_delivery_20260829T010311Z/scripts/explore_outer_pair_reduced.py,21538,d4ba3a836f28e12cfb7a16bcc404900944053957a7adbc97b9058a9c2319e84b,script,,supporting_analysis,"analysis, download, validation, or packaging script: explore_outer_pair_reduced.py.",normal_git,zip_member,B104D_column_order_date_range_uniprot_bundle_20260829T010311Z.zip,B104D_delivery_20260829T010311Z/scripts/explore_outer_pair_reduced.py,1,0
bundle_only/ppi_reproduction_corrected_bundle/ppi_repro_corrected/results/refresh_run_status.stdout,232,d51e0521fe093d4a5d5e8bb26ea079ec94c556e57cd3d28a47ab087500cb12a2,batch_administration,,superseded_or_early_summary,assistant-generated investigation artifact: refresh_run_status.stdout.,normal_git,zip_member,ppi_reproduction_corrected_bundle.zip,ppi_repro_corrected/results/refresh_run_status.stdout,1,0
bundle_only/B104G_full_row_and_label_resolution_bundle_20260829T151452Z/B104G/analysis/B104G_dhimmel_selected_gene_audit.csv,8882,d530b24b4fa1b59f8fcdbe3b61e1c3702ade1edfd7f9948bf89f3d7f32571ba6,analysis_result_or_derived_data,B104G,current_core,B104G analysis result or compact derived dataset: B104G_dhimmel_selected_gene_audit.csv.,normal_git,zip_member,B104G_full_row_and_label_resolution_bundle_20260829T151452Z.zip,B104G/analysis/B104G_dhimmel_selected_gene_audit.csv,1,0
batches/B101/B101_DELETION_CLEARANCE_20260827T152736Z.md,1237,d538e91c94f869895ba1b0835cbfee83ef33d0e632663a32cd5bf8f3180d1183,batch_administration,B101,historical_foundation,Batch-specific record authorizing deletion of raw conversation attachments after retention checks.,normal_git,direct_current,B101_DELETION_CLEARANCE_20260827T152736Z.md,batches/B101/B101_DELETION_CLEARANCE_20260827T152736Z.md,2,1
bundle_only/B101_goa159_analysis_bundle_20260827T152736Z/B101/B101_derivative_reconciliation_20260827T152736Z.csv,1139,d5587c540174d732bbd14ca65b5aba397829de5594a103bf01ab2e483009962f,analysis_result_or_derived_data,B101,historical_foundation,B101 analysis result or compact derived dataset: B101_derivative_reconciliation_20260827T152736Z.csv.,normal_git,zip_member,B101_goa159_analysis_bundle_20260827T152736Z.zip,B101/B101_derivative_reconciliation_20260827T152736Z.csv,1,0
bundle_only/B104G_full_row_and_label_resolution_bundle_20260829T151452Z/B104G/analysis/B104G_all_OhmNet_network_sizes_and_GraphSAGE_selection.csv,11235,d567e07e20a068f7e782ad7a179b88994b463c1a259f30637545dfb12f19d341,analysis_result_or_derived_data,B104G,current_core,B104G analysis result or compact derived dataset: B104G_all_OhmNet_network_sizes_and_GraphSAGE_selection.csv.,normal_git,zip_member,B104G_full_row_and_label_resolution_bundle_20260829T151452Z.zip,B104G/analysis/B104G_all_OhmNet_network_sizes_and_GraphSAGE_selection.csv,1,0
bundle_only/B104H_node_mapping_provenance_bundle_20260830T110259Z/B104H/manifests/provenance_events_through_B104H_PREBUNDLE_20260830T110259Z.csv,43726,d5c2239daa2c9ac38cb2e8e06e827ca64cc3964fc0014cda159338d57ddea459,provenance_manifest,B104H,current_core,"Append-only provenance-event history, including receipt, validation, and deletion states.",normal_git,zip_member,B104H_node_mapping_provenance_bundle_20260830T110259Z.zip,B104H/manifests/provenance_events_through_B104H_PREBUNDLE_20260830T110259Z.csv,1,0
bundle_only/B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z/B104E/retained_inputs/goa_date_screen_results/goa_release_164_screen.json,36607,d60627010cd11dfab9527d58e7dc07ed46721115a210b4cd0988b54d4650b874,retained_normalized_input,B104E,supporting_analysis,B104E compact normalized retained input used for later reproducibility: goa_release_164_screen.json.,normal_git,zip_member,B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z.zip,B104E/retained_inputs/goa_date_screen_results/goa_release_164_screen.json,1,0
batches/B104E_20260829T121535Z/B104E_EXECUTION_DIAGNOSTICS_20260829T121535Z.md,2934,d6716940e54438bf4c2432ec32501e8b04cf2cbfa63461e917762dea8445ccf5,documentation,,supporting_analysis,"Execution diagnostics, including accepted runs, failures, retries, and limitations.",normal_git,direct_current,B104E_EXECUTION_DIAGNOSTICS_20260829T121535Z.md,batches/B104E_20260829T121535Z/B104E_EXECUTION_DIAGNOSTICS_20260829T121535Z.md,2,1
bundle_only/B101_goa159_analysis_bundle_20260827T152736Z/B101/analyze_B101_goa159.py,61465,d6c9df1be6bbcfdc83acaaa2118d9c8cc1e08e2e89698c00a5c515701db2591c,script,B101,historical_foundation,"B101 analysis, download, validation, or packaging script: analyze_B101_goa159.py.",normal_git,zip_member,B101_goa159_analysis_bundle_20260827T152736Z.zip,B101/analyze_B101_goa159.py,1,0
bundle_only/B104C_MSigDB50_column_order_bundle_20260828T200948Z/B104C_delivery_20260828T200948Z/analysis/B104C_msigdb_cross_version_C5_target_presence_20260828T194921Z.csv,253,d75f9ba0d09aa124b4948f911d79b04a7e56df34ab2f40eb9eb1ad90d66a1a9c,analysis_result_or_derived_data,,supporting_analysis,analysis result or compact derived dataset: B104C_msigdb_cross_version_C5_target_presence_20260828T194921Z.csv.,normal_git,zip_member,B104C_MSigDB50_column_order_bundle_20260828T200948Z.zip,B104C_delivery_20260828T200948Z/analysis/B104C_msigdb_cross_version_C5_target_presence_20260828T194921Z.csv,1,0
bundle_only/B104_release158_analysis_bundle_20260828T032801Z/delivery/user_local_inventory_augmented_through_B104_20260828T032243Z.csv,39947,d7970f9feea5c10a00fcb0e63b4624c35d17d4042409042fbbc3c979f3f40cfd,analysis_result_or_derived_data,,historical_or_supporting,File inventory or enriched local-holdings inventory.,normal_git,zip_member,B104_release158_analysis_bundle_20260828T032801Z.zip,delivery/user_local_inventory_augmented_through_B104_20260828T032243Z.csv,1,0
