record_type,artifact_name,local_path,local_status,origin_in_this_run,analysis_role,used_by,direct_or_canonical_source_url,source_page_url,url_status,retrieval_status,retrieved_at_utc,size_bytes,sha256,parent_or_derivation,notes,batch_id,user_local_relative_path,user_local_status,user_local_size_bytes,user_local_sha256,user_local_mtime_utc,inventory_file,inventory_sha256,deletion_state,event_recorded_at_utc,supersedes_prior_record_type,hash_authority,runtime_verification_status,planned_batch,retained_derivative_paths,parser_script_sha256,raw_to_derived_reconciliation,user_deletion_confirmed_at_utc
user_full_local_inventory_hash_declaration,ohmnet-master.zip,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,https://github.com/mims-harvard/ohmnet/archive/refs/heads/master.zip,https://github.com/mims-harvard/ohmnet,repository_branch_archive_candidate; mutable_branch; bytes_not_compared,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,ohmnet-master.zip,present_on_user_machine_per_full_inventory,1092580,4cfcbb9dc07f915dbd6ca9a78ff8f96da811922f2b01606e4610fa0d3d784e2d,2026-08-15T14:35:24.482894+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,,,,,
user_full_local_inventory_hash_declaration,OhmNet.pdf,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,https://doi.org/10.1093/bioinformatics/btx252,https://academic.oup.com/bioinformatics/article/33/14/i190/3953967,publisher_article_page,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,OhmNet.pdf,present_on_user_machine_per_full_inventory,1458562,e60daf8341d0e322ce58e7c6ad194f7e4b573df7c8aba1716ad78c98992b02fe,2026-08-16T13:31:22.603472+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,runtime_hash_matches_inventory,,,,,
user_full_local_inventory_hash_declaration,requested_file_patterns.txt,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,,,local_or_conversation_generated_artifact; no_external_source_URL,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,requested_file_patterns.txt,present_on_user_machine_per_full_inventory,1164,a6adad481b98e095cc34fd4afab974d5f94484a42072c971b7d2beeffa009e00,2026-08-27T14:55:18.458721+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,,,,,
user_full_local_inventory_hash_declaration,sample_giant_network.sh,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,,,local_or_conversation_generated_artifact; no_external_source_URL,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,sample_giant_network.sh,present_on_user_machine_per_full_inventory,2110,45a304a3746cda1a0d70bd0826b29e000b61e08dddb71cc53c000c8dabbd3013,2026-08-17T21:09:35.302330+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,,,,,
user_full_local_inventory_hash_declaration,train_graph_id.npy,,user_local_only_unless_separately_uploaded,B000B_full_unfiltered_inventory,candidate_or_supporting_local_file; exact role depends on batch,batch_planning; source tracking,,,local_or_conversation_generated_artifact; no_external_source_URL,present_on_user_machine_per_full_inventory,2026-08-27T16:31:01.375910+00:00,,,local_upload_inventory_full_20260827T160408Z.csv,Hash and size are declarations from the user-generated full inventory.,B000B,train_graph_id.npy,present_on_user_machine_per_full_inventory,455680,6644db266babae6e2fd955bd9912c76b7b1ca86cefee4bad7957f2ffc87cb761,2026-08-15T04:05:44.244046+00:00,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,retain_user_local_master,2026-08-27T16:31:01.375910+00:00,B000_pattern_filtered_or_B000A_ls_declaration_for_same_filename_where_present,user_generated_full_local_inventory; exact value not inferred,not_mounted_or_not_checked,,,,,
actual_input,goa_human.gaf.159.gz,/mnt/data/goa_human.gaf.159.gz,conversation_copy_deletion_confirmed_by_user; residual_runtime_mount_ignored,user_upload_B101,historical GOA GAF annotation input,analyze_B101_goa159.py,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/goa_human.gaf.159.gz,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,official_EBI_GOA_archive_exact_filename,supplied_by_user; size and SHA-256 matched pre-upload B000 inventory,2026-08-27T15:27:36.842353+00:00,4890788,b098509f9ce70fbe7e93e7fabb3c8a767b8201fe25662ff6a57959d6cee43838,local_upload_inventory_20260827T145903Z.csv,"Batch B101 fully analyzed; normalized row-preserving derivative retained; deletion clearance applies only to the conversation attachment, not the user local master.",B101,goa_human.gaf.159.gz,present_on_user_machine,4890788,b098509f9ce70fbe7e93e7fabb3c8a767b8201fe25662ff6a57959d6cee43838,,,dae73b7f54d28a089917ba8cf5b7a7f62b2ea0496cba097f3c1e1bfd94e0e9df,deletion_confirmed_by_user,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,conversation_copy_deletion_confirmed_by_user; residual_runtime_mount_ignored,,/mnt/data/ppi_repro_corrected/batches/B101_extracted/B101/B101_goa_human_gaf159_normalized_20260827T152736Z.tsv.gz,analyze_B101_goa159.py; see B101 bundle,392440 rows re-read; reconstructed uncompressed raw-data SHA-256 matched B101 raw-data hash,2026-08-27T16:21:32.620248+00:00
actual_input,goa_human.gpa.159.gz,/mnt/data/goa_human.gpa.159.gz,conversation_copy_deletion_confirmed_by_user; residual_runtime_mount_ignored,user_upload_B101,historical GOA GPAD annotation input,analyze_B101_goa159.py,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/goa_human.gpa.159.gz,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,official_EBI_GOA_archive_exact_filename,supplied_by_user; size and SHA-256 matched pre-upload B000 inventory,2026-08-27T15:27:36.842353+00:00,3665510,dbe9073e726e804f51b0fe80ecd2897798f22a558e75aeb1c8bfc229357b574a,local_upload_inventory_20260827T145903Z.csv,"Batch B101 fully analyzed; normalized row-preserving derivative retained; deletion clearance applies only to the conversation attachment, not the user local master.",B101,goa_human.gpa.159.gz,present_on_user_machine,3665510,dbe9073e726e804f51b0fe80ecd2897798f22a558e75aeb1c8bfc229357b574a,,,dae73b7f54d28a089917ba8cf5b7a7f62b2ea0496cba097f3c1e1bfd94e0e9df,deletion_confirmed_by_user,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,conversation_copy_deletion_confirmed_by_user; residual_runtime_mount_ignored,,/mnt/data/ppi_repro_corrected/batches/B101_extracted/B101/B101_goa_human_gpad159_normalized_20260827T152736Z.tsv.gz,analyze_B101_goa159.py; see B101 bundle,393458 rows re-read; reconstructed uncompressed raw-data SHA-256 matched B101 raw-data hash,2026-08-27T16:21:32.620248+00:00
actual_input,goa_human.gpi.159.gz,/mnt/data/goa_human.gpi.159.gz,conversation_copy_deletion_confirmed_by_user; residual_runtime_mount_ignored,user_upload_B101,historical GOA GPI object metadata input,analyze_B101_goa159.py,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/goa_human.gpi.159.gz,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,official_EBI_GOA_archive_exact_filename,supplied_by_user; size and SHA-256 matched pre-upload B000 inventory,2026-08-27T15:27:36.842353+00:00,602689,f783a8c71c464b3b98673eb4dc0ae836ad61bd6c72415ae62828d20d0e735612,local_upload_inventory_20260827T145903Z.csv,"Batch B101 fully analyzed; normalized row-preserving derivative retained; deletion clearance applies only to the conversation attachment, not the user local master.",B101,goa_human.gpi.159.gz,present_on_user_machine,602689,f783a8c71c464b3b98673eb4dc0ae836ad61bd6c72415ae62828d20d0e735612,,,dae73b7f54d28a089917ba8cf5b7a7f62b2ea0496cba097f3c1e1bfd94e0e9df,deletion_confirmed_by_user,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,conversation_copy_deletion_confirmed_by_user; residual_runtime_mount_ignored,,/mnt/data/ppi_repro_corrected/batches/B101_extracted/B101/B101_goa_human_gpi159_normalized_20260827T152736Z.tsv.gz,analyze_B101_goa159.py; see B101 bundle,21002 rows re-read; reconstructed uncompressed raw-data SHA-256 matched B101 raw-data hash,2026-08-27T16:21:32.620248+00:00
actual_input,2016-06-01-annotations-README,/mnt/data/2016-06-01-annotations-README,present_as_B102_conversation_attachment; deletion_clearance_issued,user_upload_B102,historical GO gp2protein documentation or mapping input,analyze_B102_gp2protein_final.py,https://release.geneontology.org/2016-06-01/annotations/gp2protein/README,https://release.geneontology.org/2016-06-01/annotations/gp2protein/,official_GO_release_path_recorded; uploaded_bytes_not_remote_compared,supplied_by_user; bytes matched full user-local inventory; remote bytes not compared,2026-08-27T16:21:32.620248+00:00,1999,32134f9555d6710a9bb488fe652fef04cd84facf516f669939487d137f8bcc88,local_upload_inventory_full_20260827T160408Z.csv,,B102,2016-06-01-annotations-README,present_on_user_machine,1999,32134f9555d6710a9bb488fe652fef04cd84facf516f669939487d137f8bcc88,,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,deletion_clearance_issued,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_as_B102_conversation_attachment; deletion_clearance_issued,,/mnt/data/ppi_repro_corrected/batches/B102_final2/derived/B102_2016-06-01_annotations_README_exact_20260827T162132Z.txt,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,exact byte-for-byte retained copy; SHA-256 equals raw upload,
actual_input,2016-06-01-gp2protein.geneid.gz,/mnt/data/2016-06-01-gp2protein.geneid.gz,present_as_B102_conversation_attachment; deletion_clearance_issued,user_upload_B102,historical GO gp2protein documentation or mapping input,analyze_B102_gp2protein_final.py,https://release.geneontology.org/2016-06-01/annotations/gp2protein/gp2protein.geneid.gz,https://release.geneontology.org/2016-06-01/annotations/gp2protein/,official_GO_release_path_recorded; uploaded_bytes_not_remote_compared,supplied_by_user; bytes matched full user-local inventory; remote bytes not compared,2026-08-27T16:21:32.620248+00:00,38540366,f3a2d329ada32f03e4c3ec60c55ef77cfe3626c3c875832e59612e5f316504e7,local_upload_inventory_full_20260827T160408Z.csv,,B102,2016-06-01-gp2protein.geneid.gz,present_on_user_machine,38540366,f3a2d329ada32f03e4c3ec60c55ef77cfe3626c3c875832e59612e5f316504e7,,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,deletion_clearance_issued,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_as_B102_conversation_attachment; deletion_clearance_issued,,/mnt/data/ppi_repro_corrected/batches/B102_final2/derived/B102_gp2protein_geneid_relevant_subset_20260827T162132Z.tsv.gz,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,"7,296,170 raw data rows parsed with 0 malformed; retained 25,983 relevant raw rows; derivative re-read row count matched",
actual_input,2016-06-01-gp2protein.human.gz,/mnt/data/2016-06-01-gp2protein.human.gz,present_as_B102_conversation_attachment; deletion_clearance_issued,user_upload_B102,historical GO gp2protein documentation or mapping input,analyze_B102_gp2protein_final.py,https://release.geneontology.org/2016-06-01/annotations/gp2protein/gp2protein.human.gz,https://release.geneontology.org/2016-06-01/annotations/gp2protein/,official_GO_release_path_recorded; uploaded_bytes_not_remote_compared,supplied_by_user; bytes matched full user-local inventory; remote bytes not compared,2026-08-27T16:21:32.620248+00:00,378274,5a62823541d718c212b61efe741b61f67b10c9a8fb71114f9cd3e33f9cc501dd,local_upload_inventory_full_20260827T160408Z.csv,,B102,2016-06-01-gp2protein.human.gz,present_on_user_machine,378274,5a62823541d718c212b61efe741b61f67b10c9a8fb71114f9cd3e33f9cc501dd,,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,deletion_clearance_issued,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_as_B102_conversation_attachment; deletion_clearance_issued,,/mnt/data/ppi_repro_corrected/batches/B102_final2/derived/B102_gp2protein_human_normalized_20260827T162132Z.tsv.gz,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,"70,625 raw rows retained and re-read; row count matched",
actual_input,local_upload_inventory_full_20260827T160408Z.csv,/mnt/data/local_upload_inventory_full_20260827T160408Z.csv,present_as_B102_conversation_attachment; safe_to_delete_but_user_may_keep,user_upload_B102; user_generated_inventory,authoritative 65-file user-local hash inventory,analyze_B102_gp2protein_final.py; batch planning and source ledger,,,user_generated_local_inventory; no_external_URL,supplied_by_user; received-copy SHA-256 computed independently,2026-08-27T16:21:32.620248+00:00,12067,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,generated locally by make_local_inventory_v2.py; cannot contain its own hash,The 65 contained hashes are user-local declarations. The inventory file itself is separately hashed on receipt.,B102,local_upload_inventory_full_20260827T160408Z.csv,present_on_user_machine,12067,,,local_upload_inventory_full_20260827T160408Z.csv,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,deletion_clearance_issued,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_as_B102_conversation_attachment; safe_to_delete_but_user_may_keep,,/mnt/data/ppi_repro_corrected/results/user_local_inventory_full_enriched_20260827T163101Z.csv,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,"65 rows; total 2,680,734,828 bytes; all SHA-256 fields syntactically valid; exact values preserved in enriched inventory",
retained_or_derived_input,B101_goa_human_gaf159_normalized_20260827T152736Z.tsv.gz,/mnt/data/ppi_repro_corrected/batches/B101_extracted/B101/B101_goa_human_gaf159_normalized_20260827T152736Z.tsv.gz,present_and_hash_verified,retained_from_prior_analysis,row-preserving GAF v159 derivative used after B101 deletion,analyze_B102_gp2protein_final.py,,,derived_artifact; provenance_traced_to_parent_inputs,local retained derivative,,5123439,132066afa3d3ea550752d3d2eb98fcbc238570c23bf239f0ea77e720e34cc274,goa_human.gaf.159.gz,392440 rows and reconstructed raw-data hash verified in B101,B101,,,,,,,,retained,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_and_hash_verified,,/mnt/data/ppi_repro_corrected/batches/B101_extracted/B101/B101_goa_human_gaf159_normalized_20260827T152736Z.tsv.gz,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,392440 rows and reconstructed raw-data hash verified in B101,
retained_or_derived_input,B101_goa_human_gpi159_normalized_20260827T152736Z.tsv.gz,/mnt/data/ppi_repro_corrected/batches/B101_extracted/B101/B101_goa_human_gpi159_normalized_20260827T152736Z.tsv.gz,present_and_hash_verified,retained_from_prior_analysis,row-preserving GPI v159 derivative used after B101 deletion,analyze_B102_gp2protein_final.py,,,derived_artifact; provenance_traced_to_parent_inputs,local retained derivative,,675697,4a69bf547b951d060c1b38a4fc208b116ff0917ce74b941675d244b3315c34b1,goa_human.gpi.159.gz,21002 rows and reconstructed raw-data hash verified in B101,B101,,,,,,,,retained,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_and_hash_verified,,/mnt/data/ppi_repro_corrected/batches/B101_extracted/B101/B101_goa_human_gpi159_normalized_20260827T152736Z.tsv.gz,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,21002 rows and reconstructed raw-data hash verified in B101,
retained_or_derived_input,B101_provisional_UniProt_to_Entrez_via_MSigDB52_symbols_20260827T152736Z.csv.gz,/mnt/data/ppi_repro_corrected/batches/B101_extracted/B101/B101_provisional_UniProt_to_Entrez_via_MSigDB52_symbols_20260827T152736Z.csv.gz,present_and_hash_verified,retained_from_prior_analysis,provisional comparison mapping retained from B101,analyze_B102_gp2protein_final.py,,,derived_artifact; provenance_traced_to_parent_inputs,local retained derivative,,462102,694ae310816f792be7c77e77235ba8b9e546b6c08b946f91d2c3e7501e22ecc5,B101 GPI symbols plus MSigDB v5.2 aliases,"used only as a comparison/fallback mapping, not accepted as historical ground truth",B101,,,,,,,,retained,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_and_hash_verified,,/mnt/data/ppi_repro_corrected/batches/B101_extracted/B101/B101_provisional_UniProt_to_Entrez_via_MSigDB52_symbols_20260827T152736Z.csv.gz,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,"used only as a comparison/fallback mapping, not accepted as historical ground truth",
retained_or_derived_input,collapsed_gene_labels_topology_features.csv,/mnt/data/work/ppi_repro_corrected/results/collapsed_gene_labels_topology_features.csv,present_and_hash_verified,generated_by_core_reconstruction,independently recovered GraphSAGE gene-by-label matrix,analyze_B102_gp2protein_final.py,,,derived_artifact; provenance_traced_to_parent_inputs,local retained derivative,,1061035,4fd88002b2600c0b7c5dcb076390f5b74a39edcb34184f1b0768d9926dcb1907,topology-and-feature node identity reconstruction,4268 distinct resolved Entrez genes with 121 observed binary label columns,core_reconstruction,,,,,,,,retained,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_and_hash_verified,,/mnt/data/work/ppi_repro_corrected/results/collapsed_gene_labels_topology_features.csv,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,4268 distinct resolved Entrez genes with 121 observed binary label columns,
generated_output,nohup.wrapper.log,/mnt/data/ppi_repro_corrected/batches/B102_final2/nohup.wrapper.log,present_and_hash_verified,B102_accepted_execution,B102 accepted scientific or provenance output,B102 reproduction,,,generated_local_artifact,generated_in_runtime,2026-08-27T16:22:36.415383+00:00,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,B102 accepted inputs and retained B101 derivatives,Accepted canonical run is B102_final2 with stamp 20260827T162132Z.,B102,,,,,,,,retain_generated_output,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_and_hashed,,,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,,
generated_output,B102_VALIDATION_20260827T162132Z.json,/mnt/data/ppi_repro_corrected/batches/B102_final2/B102_VALIDATION_20260827T162132Z.json,present_and_hash_verified,B102_accepted_execution,B102 accepted scientific or provenance output,B102 reproduction,,,generated_local_artifact,generated_in_runtime,2026-08-27T16:22:36.415383+00:00,1097,4fee0fa1d9952fd48998a147d5ca2341d541ad26f51de3b0c671955736b02c22,B102 accepted inputs and retained B101 derivatives,Accepted canonical run is B102_final2 with stamp 20260827T162132Z.,B102,,,,,,,,retain_generated_output,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_and_hashed,,,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,,
generated_output,B102_provenance_events_20260827T162132Z.csv,/mnt/data/ppi_repro_corrected/batches/B102_final2/B102_provenance_events_20260827T162132Z.csv,present_and_hash_verified,B102_accepted_execution,B102 accepted scientific or provenance output,B102 reproduction,,,generated_local_artifact,generated_in_runtime,2026-08-27T16:22:36.415383+00:00,1136,00deeca74e05dec8aee9b5965d1a17c6ccd35652e71e340ed3f1aca66f5a05ed,B102 accepted inputs and retained B101 derivatives,Accepted canonical run is B102_final2 with stamp 20260827T162132Z.,B102,,,,,,,,retain_generated_output,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_and_hashed,,,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,,
generated_output,B102_derivative_reconciliation_20260827T162132Z.csv,/mnt/data/ppi_repro_corrected/batches/B102_final2/B102_derivative_reconciliation_20260827T162132Z.csv,present_and_hash_verified,B102_accepted_execution,B102 accepted scientific or provenance output,B102 reproduction,,,generated_local_artifact,generated_in_runtime,2026-08-27T16:22:36.415383+00:00,715,a62de1f44ca14880da09f5322fb892aa3fbb625469e974a770e7ddec5d31e0f5,B102 accepted inputs and retained B101 derivatives,Accepted canonical run is B102_final2 with stamp 20260827T162132Z.,B102,,,,,,,,retain_generated_output,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_and_hashed,,,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,,
generated_output,B102_GraphSAGE_genes_missing_from_historical_GPI_projection_20260827T162132Z.csv,/mnt/data/ppi_repro_corrected/batches/B102_final2/B102_GraphSAGE_genes_missing_from_historical_GPI_projection_20260827T162132Z.csv,present_and_hash_verified,B102_accepted_execution,B102 accepted scientific or provenance output,B102 reproduction,,,generated_local_artifact,generated_in_runtime,2026-08-27T16:22:36.415383+00:00,1088,02fa9f04e58daec22668711d7bd850b0a1812a8c6448a13eaf8032b3a9105386,B102 accepted inputs and retained B101 derivatives,Accepted canonical run is B102_final2 with stamp 20260827T162132Z.,B102,,,,,,,,retain_generated_output,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_and_hashed,,,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,,
generated_output,run.stdout,/mnt/data/ppi_repro_corrected/batches/B102_final2/run.stdout,present_and_hash_verified,B102_accepted_execution,B102 accepted scientific or provenance output,B102 reproduction,,,generated_local_artifact,generated_in_runtime,2026-08-27T16:22:36.415383+00:00,2004,e910c7f5d06fe7e84814b5e43f3567dda46b03665fc84386f5e3a3c9f9f98798,B102 accepted inputs and retained B101 derivatives,Accepted canonical run is B102_final2 with stamp 20260827T162132Z.,B102,,,,,,,,retain_generated_output,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_and_hashed,,,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,,
generated_output,run.stderr,/mnt/data/ppi_repro_corrected/batches/B102_final2/run.stderr,present_and_hash_verified,B102_accepted_execution,B102 accepted scientific or provenance output,B102 reproduction,,,generated_local_artifact,generated_in_runtime,2026-08-27T16:22:36.415383+00:00,174,0ebf01e8ce57c6473d4dfebf4038888b6d7c274a334280a9a3aff70e479d501b,B102 accepted inputs and retained B101 derivatives,Accepted canonical run is B102_final2 with stamp 20260827T162132Z.,B102,,,,,,,,retain_generated_output,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_and_hashed,,,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,,
generated_output,B102_input_integrity_20260827T162132Z.csv,/mnt/data/ppi_repro_corrected/batches/B102_final2/B102_input_integrity_20260827T162132Z.csv,present_and_hash_verified,B102_accepted_execution,B102 accepted scientific or provenance output,B102 reproduction,,,generated_local_artifact,generated_in_runtime,2026-08-27T16:22:36.415383+00:00,2236,998da0db1b0d8de311e8e4282a01689d744f3da5865f188d5ee4bef89873586f,B102 accepted inputs and retained B101 derivatives,Accepted canonical run is B102_final2 with stamp 20260827T162132Z.,B102,,,,,,,,retain_generated_output,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_and_hashed,,,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,,
generated_output,B102_output_checksums_20260827T162132Z.csv,/mnt/data/ppi_repro_corrected/batches/B102_final2/B102_output_checksums_20260827T162132Z.csv,present_and_hash_verified,B102_accepted_execution,B102 accepted scientific or provenance output,B102 reproduction,,,generated_local_artifact,generated_in_runtime,2026-08-27T16:22:36.415383+00:00,2349,724433ab743e19d9c98532386596225a9d680d7ac835ed6bfebaf67c17eff446,B102 accepted inputs and retained B101 derivatives,Accepted canonical run is B102_final2 with stamp 20260827T162132Z.,B102,,,,,,,,retain_generated_output,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_and_hashed,,,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,,
generated_output,B102_gp2protein_mapping_summary_20260827T162132Z.json,/mnt/data/ppi_repro_corrected/batches/B102_final2/B102_gp2protein_mapping_summary_20260827T162132Z.json,present_and_hash_verified,B102_accepted_execution,B102 accepted scientific or provenance output,B102 reproduction,,,generated_local_artifact,generated_in_runtime,2026-08-27T16:22:36.415383+00:00,22558,13398c65e2b5852512b18d34a235a1d05f83dfafe3dd057bb43d818897ea985e,B102 accepted inputs and retained B101 derivatives,Accepted canonical run is B102_final2 with stamp 20260827T162132Z.,B102,,,,,,,,retain_generated_output,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_and_hashed,,,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,,
generated_output,run.exit,/mnt/data/ppi_repro_corrected/batches/B102_final2/run.exit,present_and_hash_verified,B102_accepted_execution,B102 accepted scientific or provenance output,B102 reproduction,,,generated_local_artifact,generated_in_runtime,2026-08-27T16:22:36.415383+00:00,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,B102 accepted inputs and retained B101 derivatives,Accepted canonical run is B102_final2 with stamp 20260827T162132Z.,B102,,,,,,,,retain_generated_output,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_and_hashed,,,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,,
generated_output,B102_DELETION_CLEARANCE_20260827T162132Z.md,/mnt/data/ppi_repro_corrected/batches/B102_final2/B102_DELETION_CLEARANCE_20260827T162132Z.md,present_and_hash_verified,B102_accepted_execution,B102 accepted scientific or provenance output,B102 reproduction,,,generated_local_artifact,generated_in_runtime,2026-08-27T16:22:36.415383+00:00,1293,22251e47a381bf353d2dbc6c2759509e4acfabaf2014d3e267c80950d1a54a9f,B102 accepted inputs and retained B101 derivatives,Accepted canonical run is B102_final2 with stamp 20260827T162132Z.,B102,,,,,,,,retain_generated_output,2026-08-27T16:31:01.375910+00:00,,runtime_recomputed,present_and_hashed,,,4c50f346cbfed513d7e0c14040a84537866706010873691c8076169f7fc3b78a,,
